,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,year,room_total,month
16218,2015-03-31,1490000.0,3,3,4560,14608,2,12,2015,6,3
16219,2014-07-29,590000.0,3,2,2110,3870,2,9,2014,5,7
16220,2015-03-17,261500.0,3,1,1130,3600,1,6,2015,4,3
16221,2014-05-23,300000.0,4,2,1960,9898,2,8,2014,6,5
16222,2014-09-04,439000.0,3,2,2230,4551,1,8,2014,5,9
16223,2014-09-04,277554.0,5,2,2350,13000,1,7,2014,7,9
16224,2014-06-23,215000.0,3,2,1340,8505,1,6,2014,5,6
16225,2014-09-22,1200000.0,2,2,2160,17861,2,9,2014,4,9
16226,2015-02-24,420000.0,4,2,1700,6375,1,7,2015,6,2
16227,2015-04-08,485000.0,3,2,1650,3436,2,7,2015,5,4
16228,2014-12-22,202500.0,3,2,1540,8316,1,6,2014,5,12
16229,2015-02-23,710000.0,5,3,3920,8572,2,9,2015,8,2
16230,2015-04-30,535000.0,4,2,3250,6933,2,8,2015,6,4
16231,2014-12-18,260000.0,4,1,1360,7700,1,7,2014,5,12
16232,2014-05-28,254000.0,3,2,1480,7480,1,7,2014,5,5
16233,2014-05-21,600000.0,4,2,2360,5226,2,8,2014,6,5
16234,2014-09-25,285000.0,3,2,1800,2516,2,7,2014,5,9
16235,2014-10-23,800000.0,4,3,2540,20662,2,10,2014,7,10
16236,2014-06-23,165000.0,3,1,1200,13100,1,6,2014,4,6
16237,2014-11-06,216500.0,2,1,710,6960,1,6,2014,3,11
16238,2014-09-19,387990.0,4,2,2640,5595,2,8,2014,6,9
16239,2014-11-04,500000.0,4,2,3010,5040,2,8,2014,6,11
16240,2014-10-23,650000.0,4,2,2770,5612,2,7,2014,6,10
16241,2014-06-19,646000.0,4,2,2310,4079,2,8,2014,6,6
16242,2015-01-30,323400.0,4,3,2060,9138,1,8,2015,7,1
16243,2014-08-06,300000.0,3,2,1880,4200,2,7,2014,5,8
16244,2014-10-07,712500.0,5,2,2280,5400,1,7,2014,7,10
16245,2014-06-09,550000.0,3,1,1380,3402,1,7,2014,4,6
16246,2015-02-17,400000.0,3,1,1180,7537,1,7,2015,4,2
16247,2014-10-28,255000.0,4,1,1650,7200,1,7,2014,5,10
16248,2014-12-05,660000.0,3,1,2030,9032,2,7,2014,4,12
16249,2015-03-23,925000.0,4,2,2110,6375,1,8,2015,6,3
16250,2014-08-05,534000.0,4,2,2130,7210,1,7,2014,6,8
16251,2014-11-19,215000.0,3,1,1690,7700,1,7,2014,4,11
16252,2014-10-14,1950000.0,3,2,2510,12779,1,10,2014,5,10
16253,2014-05-13,1400000.0,5,4,3530,7924,2,10,2014,9,5
16254,2015-02-03,212000.0,3,1,1470,8350,1,7,2015,4,2
16255,2014-06-19,265000.0,3,1,1840,7300,1,8,2014,4,6
16256,2014-12-05,400000.0,3,1,1860,5750,1,6,2014,4,12
16257,2015-02-13,311500.0,4,2,1940,10133,2,8,2015,6,2
16258,2015-03-26,2328000.0,4,3,4420,20759,2,11,2015,7,3
16259,2014-10-17,225000.0,2,1,800,6050,1,6,2014,3,10
16260,2014-06-10,1250000.0,4,2,3700,21755,1,11,2014,6,6
16261,2015-02-11,380000.0,3,1,1400,8710,1,7,2015,4,2
16262,2014-07-08,600000.0,4,2,2250,11370,2,8,2014,6,7
16263,2014-05-21,600000.0,3,2,2230,9053,2,9,2014,5,5
16264,2014-12-18,315000.0,3,2,1950,3000,2,7,2014,5,12
16265,2014-06-03,847000.0,5,1,2550,4623,2,9,2014,6,6
16266,2015-04-09,730000.0,4,2,2750,10351,2,10,2015,6,4
16267,2014-05-14,1058000.0,4,2,2290,11137,1,8,2014,6,5
16268,2015-05-13,1620000.0,4,2,2350,17709,2,9,2015,6,5
16269,2015-04-15,664000.0,2,1,1720,5785,1,6,2015,3,4
16270,2015-04-27,454450.0,4,3,2810,6000,2,9,2015,7,4
16271,2015-01-16,341000.0,3,1,940,4200,1,7,2015,4,1
16272,2014-10-29,276693.0,4,1,1190,8875,1,7,2014,5,10
16273,2014-11-19,185000.0,2,1,1390,11340,1,7,2014,3,11
16274,2014-09-17,160000.0,2,2,1660,2258,2,7,2014,4,9
16275,2014-06-02,270000.0,4,2,1920,8497,2,8,2014,6,6
16276,2014-07-18,300000.0,4,1,1460,8760,1,7,2014,5,7
16277,2014-08-29,264950.0,3,1,1370,10115,1,7,2014,4,8
16278,2015-04-01,209950.0,2,1,1050,6250,1,6,2015,3,4
16279,2015-03-30,850000.0,3,2,3360,8708,2,9,2015,5,3
16280,2014-05-16,645000.0,4,2,3160,11380,2,9,2014,6,5
16281,2015-01-13,855000.0,4,2,2480,36974,2,9,2015,6,1
16282,2014-12-01,632500.0,4,1,2720,37258,2,10,2014,5,12
16283,2014-08-21,289950.0,3,2,2070,5013,2,8,2014,5,8
16284,2014-09-24,850000.0,2,1,2170,25732,1,8,2014,3,9
16285,2014-06-20,565000.0,4,2,3260,4900,2,9,2014,6,6
16286,2015-04-25,792000.0,3,2,2250,19270,2,8,2015,5,4
16287,2014-12-22,260000.0,3,2,1950,9600,1,7,2014,5,12
16288,2015-04-27,585000.0,3,2,2220,209523,1,7,2015,5,4
16289,2014-07-30,295500.0,3,1,1330,10523,1,7,2014,4,7
16290,2014-12-11,329000.0,4,2,1190,7877,1,7,2014,6,12
16291,2015-03-30,750000.0,3,1,2770,15232,1,8,2015,4,3
16292,2015-02-25,495000.0,4,2,2310,7555,2,9,2015,6,2
16293,2015-05-04,672500.0,3,1,1580,5750,1,8,2015,4,5
16294,2014-05-08,1307000.0,5,3,2800,3200,1,10,2014,8,5
16295,2014-08-01,405000.0,3,2,1500,9636,2,7,2014,5,8
16296,2015-01-16,620000.0,3,1,2140,5808,1,7,2015,4,1
16297,2014-09-22,615000.0,4,2,2330,7020,1,8,2014,6,9
16298,2014-09-04,887000.0,6,2,3830,11180,1,9,2014,8,9
16299,2014-09-22,1057000.0,4,2,4510,5000,2,8,2014,6,9
16300,2014-08-05,753000.0,4,1,2160,39430,1,8,2014,5,8
16301,2014-07-15,1600000.0,3,2,3170,5000,2,10,2014,5,7
16302,2014-05-30,3710000.0,4,3,5550,28078,2,12,2014,7,5
16303,2014-12-31,365000.0,3,1,1520,8519,1,7,2014,4,12
16304,2014-08-22,870000.0,4,2,3410,23000,2,10,2014,6,8
16305,2014-07-01,321000.0,4,2,1830,9601,2,7,2014,6,7
16306,2015-05-07,280000.0,3,2,1550,4486,2,7,2015,5,5
16307,2014-07-03,288000.0,3,2,1520,3593,2,7,2014,5,7
16308,2015-02-27,248500.0,3,2,1240,12285,1,7,2015,5,2
16309,2014-06-22,330000.0,4,2,2380,13550,2,7,2014,6,6
16310,2014-07-22,740000.0,5,3,2720,11454,2,9,2014,8,7
16311,2014-09-23,445000.0,3,2,2210,8010,2,8,2014,5,9
16312,2015-03-06,198500.0,2,1,1050,9600,1,6,2015,3,3
16313,2014-06-25,280000.0,7,2,1940,5458,2,7,2014,9,6
16314,2014-07-10,336500.0,3,2,1420,3433,2,7,2014,5,7
16315,2015-02-11,267000.0,3,2,1690,10336,2,7,2015,5,2
16316,2014-05-02,315000.0,3,1,1160,9180,1,7,2014,4,5
16317,2014-08-06,545000.0,4,2,2040,7412,2,8,2014,6,8
16318,2014-08-04,274950.0,3,1,1840,16679,1,8,2014,4,8
16319,2014-12-24,500000.0,2,1,1440,7130,1,7,2014,3,12
16320,2014-05-28,299000.0,3,1,1390,9624,1,7,2014,4,5
16321,2015-05-05,420000.0,3,2,1470,1445,2,8,2015,5,5
16322,2015-04-07,620000.0,3,2,1776,1248,3,8,2015,5,4
16323,2014-12-10,575950.0,3,2,1640,12000,1,7,2014,5,12
16324,2014-09-04,666500.0,4,2,2860,6600,2,9,2014,6,9
16325,2014-05-22,180000.0,4,1,1740,7292,1,7,2014,5,5
16326,2014-06-23,261350.0,3,1,1390,18200,1,7,2014,4,6
16327,2015-02-24,1030000.0,4,3,2730,5607,1,9,2015,7,2
16328,2015-04-29,390000.0,3,1,1435,8960,1,8,2015,4,4
16329,2014-06-26,253500.0,3,1,1640,12384,1,7,2014,4,6
16330,2014-05-21,625000.0,4,2,2630,48706,2,8,2014,6,5
16331,2014-09-22,255000.0,4,2,1580,7800,1,7,2014,6,9
16332,2014-10-10,257000.0,3,2,1740,3721,2,8,2014,5,10
16333,2014-07-22,869000.0,2,1,1900,13122,1,7,2014,3,7
16334,2014-11-12,745000.0,4,2,3130,10860,2,10,2014,6,11
16335,2014-09-26,1350000.0,4,3,3500,9525,2,10,2014,7,9
16336,2014-10-20,350000.0,3,1,2130,7500,1,7,2014,4,10
16337,2014-06-19,475000.0,3,2,950,1110,2,8,2014,5,6
16338,2014-09-18,540000.0,3,2,1720,11656,2,8,2014,5,9
16339,2014-05-28,175000.0,2,1,830,2699,1,7,2014,3,5
16340,2014-07-03,100000.0,2,0,660,5240,1,4,2014,2,7
16341,2014-10-09,890000.0,5,1,2590,4652,2,8,2014,6,10
16342,2014-05-07,280000.0,3,2,1600,4271,2,7,2014,5,5
16343,2014-06-27,1050000.0,4,4,4390,13833,2,10,2014,8,6
16344,2014-07-09,486000.0,4,2,3560,12047,2,10,2014,6,7
16345,2014-07-07,670000.0,5,2,2860,68519,2,8,2014,7,7
16346,2014-07-23,480000.0,3,2,1640,7847,2,8,2014,5,7
16347,2014-05-07,440000.0,3,1,1500,6180,1,6,2014,4,5
16348,2014-09-05,1500000.0,3,3,3990,8505,2,9,2014,6,9
16349,2014-06-09,743700.0,4,2,2610,33206,2,10,2014,6,6
16350,2014-08-14,449950.0,3,1,1470,7590,1,7,2014,4,8
16351,2014-05-19,367000.0,2,1,700,2334,1,7,2014,3,5
16352,2014-12-01,1185000.0,4,3,3960,12895,2,11,2014,7,12
16353,2015-05-01,201000.0,3,1,900,7576,1,6,2015,4,5
16354,2014-12-23,575000.0,3,1,2010,3800,2,7,2014,4,12
16355,2015-04-15,295000.0,3,2,1940,10350,1,7,2015,5,4
16356,2015-02-20,190000.0,3,1,1510,8760,1,6,2015,4,2
16357,2015-05-07,742500.0,2,3,2020,5000,1,8,2015,5,5
16358,2015-03-12,875000.0,6,3,4430,11453,2,9,2015,9,3
16359,2015-04-21,1387000.0,4,3,4010,10880,2,11,2015,7,4
16360,2014-06-19,600000.0,4,2,3070,8400,2,8,2014,6,6
16361,2014-09-22,207000.0,3,1,1460,11100,1,7,2014,4,9
16362,2015-04-21,650000.0,4,2,3260,5335,2,9,2015,6,4
16363,2015-05-12,275000.0,2,1,830,5610,1,6,2015,3,5
16364,2015-04-08,1200000.0,4,2,2390,4200,2,9,2015,6,4
16365,2014-10-14,262500.0,3,2,1130,7200,1,6,2014,5,10
16366,2014-09-25,399000.0,2,1,1120,8661,1,7,2014,3,9
16367,2015-02-24,139000.0,4,1,1410,10648,1,7,2015,5,2
16368,2014-08-26,575000.0,3,2,1750,4797,2,7,2014,5,8
16369,2014-11-20,580000.0,2,1,1040,3200,1,7,2014,3,11
16370,2014-07-25,468000.0,3,2,1630,2490,2,7,2014,5,7
16371,2015-03-10,230000.0,3,1,1380,10112,1,7,2015,4,3
16372,2014-05-07,675000.0,4,4,3680,18804,2,10,2014,8,5
16373,2014-10-10,318000.0,3,1,1250,20040,1,7,2014,4,10
16374,2014-10-08,332100.0,5,3,2660,6978,2,8,2014,8,10
16375,2015-03-17,175000.0,2,1,620,6600,1,6,2015,3,3
16376,2014-08-05,817000.0,4,2,2600,10660,2,8,2014,6,8
16377,2015-04-08,1200000.0,4,3,2150,8119,2,8,2015,7,4
16378,2015-04-20,525000.0,3,1,1470,6550,1,7,2015,4,4
16379,2015-02-11,189000.0,3,1,1380,7282,1,6,2015,4,2
16380,2015-03-05,629950.0,3,2,1680,1683,2,9,2015,5,3
16381,2015-03-10,641500.0,1,1,1000,9084,1,7,2015,2,3
16382,2014-09-12,490000.0,3,2,1630,7573,1,7,2014,5,9
16383,2015-02-18,415000.0,3,1,1790,15142,1,7,2015,4,2
16384,2014-10-15,250000.0,2,1,890,6380,1,6,2014,3,10
16385,2014-08-20,781000.0,3,1,1290,8175,1,7,2014,4,8
16386,2014-06-20,400000.0,4,2,2420,7927,1,7,2014,6,6
16387,2014-08-20,935000.0,4,3,3680,7105,2,10,2014,7,8
16388,2014-05-15,575000.0,4,2,3020,17810,1,9,2014,6,5
16389,2014-10-15,1660000.0,4,3,4240,11189,2,10,2014,7,10
16390,2014-12-29,302300.0,5,2,3130,9450,1,8,2014,7,12
16391,2015-05-07,355000.0,2,1,900,6656,1,7,2015,3,5
16392,2014-06-17,1538000.0,3,2,2880,7599,1,9,2014,5,6
16393,2015-03-30,926250.0,4,1,2390,17717,1,8,2015,5,3
16394,2015-03-23,300000.0,3,1,1450,7620,1,7,2015,4,3
16395,2014-07-21,361500.0,3,1,1070,9000,1,7,2014,4,7
16396,2014-11-05,616000.0,3,1,1740,9840,1,8,2014,4,11
16397,2015-04-13,395000.0,2,1,1210,1161,2,8,2015,3,4
16398,2014-10-06,245000.0,3,1,2100,10000,1,7,2014,4,10
16399,2014-06-03,206000.0,3,1,1060,9600,1,6,2014,4,6
16400,2014-10-13,706000.0,4,2,3280,16575,1,9,2014,6,10
16401,2015-01-26,578000.0,3,1,1660,6000,1,7,2015,4,1
16402,2014-07-28,341950.0,5,3,3070,5252,2,8,2014,8,7
16403,2014-12-11,305000.0,3,1,1150,9048,1,7,2014,4,12
16404,2014-10-10,575000.0,3,2,1710,3600,1,7,2014,5,10
16405,2014-05-20,330000.0,3,1,1180,43124,1,6,2014,4,5
16406,2015-01-07,445000.0,4,2,2130,7200,2,7,2015,6,1
16407,2014-08-18,333000.0,3,1,1050,7560,1,7,2014,4,8
16408,2014-08-07,598500.0,4,2,2520,3980,2,8,2014,6,8
16409,2014-10-14,225000.0,2,1,700,6000,1,6,2014,3,10
16410,2014-07-14,570000.0,4,2,2640,4200,2,8,2014,6,7
16411,2014-08-07,630000.0,5,2,2330,6783,1,7,2014,7,8
16412,2015-04-16,779000.0,5,2,2830,7738,2,8,2015,7,4
16413,2015-01-21,760000.0,4,3,3720,13591,2,10,2015,7,1
16414,2015-01-09,322968.0,5,1,1890,9600,1,7,2015,6,1
16415,2014-07-29,595000.0,4,2,2910,7287,2,8,2014,6,7
16416,2014-10-13,321000.0,4,1,1300,18836,1,7,2014,5,10
16417,2015-03-26,653000.0,3,2,2770,57745,2,8,2015,5,3
16418,2014-07-29,750000.0,4,1,2520,21834,1,8,2014,5,7
16419,2014-05-07,530000.0,3,1,1340,4284,1,7,2014,4,5
16420,2014-06-09,352750.0,2,1,1060,1241,2,7,2014,3,6
16421,2015-02-04,424950.0,4,2,2480,8563,2,8,2015,6,2
16422,2014-05-30,427000.0,5,2,2220,4000,1,7,2014,7,5
16423,2014-08-05,558000.0,4,2,3220,5120,2,9,2014,6,8
16424,2014-11-10,438200.0,2,2,1600,5643,1,7,2014,4,11
16425,2014-09-29,340000.0,1,1,640,4800,1,6,2014,2,9
16426,2014-08-28,830005.0,4,3,3610,7904,3,11,2014,7,8
16427,2014-09-09,548000.0,4,3,3420,5012,2,10,2014,7,9
16428,2014-06-04,411715.0,3,1,1840,5101,1,7,2014,4,6
16429,2014-10-28,865000.0,4,4,2790,16117,2,9,2014,8,10
16430,2015-02-02,1750000.0,6,4,5860,13928,2,10,2015,10,2
16431,2014-06-18,688000.0,3,3,3450,16200,2,10,2014,6,6
16432,2015-03-17,399950.0,4,2,2350,5100,2,8,2015,6,3
16433,2015-03-27,555000.0,3,1,1250,4590,1,6,2015,4,3
16434,2014-05-22,677000.0,3,2,2000,3207,1,7,2014,5,5
16435,2014-06-06,539000.0,3,2,2260,9568,1,8,2014,5,6
16436,2014-08-19,410000.0,3,1,1510,6597,1,6,2014,4,8
16437,2015-03-10,472000.0,2,2,1800,2748,2,9,2015,4,3
16438,2014-10-26,755000.0,3,2,2420,8856,1,9,2014,5,10
16439,2014-08-05,269900.0,5,1,1750,8325,1,7,2014,6,8
16440,2014-07-22,667400.0,4,2,2660,40312,2,8,2014,6,7
16441,2014-10-30,1220000.0,3,2,2640,7544,1,10,2014,5,10
16442,2014-06-30,544000.0,3,2,1460,1613,2,8,2014,5,6
16443,2015-04-28,800000.0,2,1,1570,5000,1,8,2015,3,4
16444,2014-08-22,315000.0,3,1,1010,7500,1,7,2014,4,8
16445,2014-06-10,227000.0,4,1,1200,7200,1,6,2014,5,6
16446,2014-10-20,765000.0,4,2,4040,25752,2,10,2014,6,10
16447,2014-07-02,625000.0,3,3,1820,1641,3,8,2014,6,7
16448,2014-09-02,1875000.0,4,5,5810,7440,2,10,2014,9,9
16449,2015-02-11,822600.0,4,2,3010,9600,1,9,2015,6,2
16450,2015-04-23,515000.0,4,2,1910,8947,1,8,2015,6,4
16451,2015-05-12,377000.0,4,2,1640,5014,1,7,2015,6,5
16452,2015-03-04,600000.0,3,1,1480,17360,1,8,2015,4,3
16453,2014-11-14,525300.0,4,1,2520,7770,1,8,2014,5,11
16454,2014-08-14,760000.0,4,3,2840,13554,1,9,2014,7,8
16455,2014-12-29,202000.0,2,1,840,7200,1,5,2014,3,12
16456,2014-06-19,470000.0,3,2,1730,38884,1,8,2014,5,6
16457,2014-07-25,810000.0,3,2,3140,10983,2,10,2014,5,7
16458,2015-03-16,175000.0,3,1,1480,8415,1,7,2015,4,3
16459,2014-10-15,440000.0,4,1,1920,7986,1,7,2014,5,10
16460,2015-03-30,197000.0,2,1,770,8636,1,6,2015,3,3
16461,2015-03-06,254000.0,3,1,1010,7384,1,6,2015,4,3
16462,2014-06-20,405000.0,3,1,1460,10000,1,7,2014,4,6
16463,2015-03-27,416000.0,2,1,940,4264,1,7,2015,3,3
16464,2014-09-19,779950.0,4,2,2840,4864,3,9,2014,6,9
16465,2015-01-12,200000.0,4,2,1910,7210,1,7,2015,6,1
16466,2014-07-17,658100.0,4,2,2430,8509,2,9,2014,6,7
16467,2014-07-14,397000.0,2,1,1610,4104,1,7,2014,3,7
16468,2014-10-15,815000.0,3,3,2780,5002,2,10,2014,6,10
16469,2014-10-16,345000.0,2,1,1160,8504,1,7,2014,3,10
16470,2014-09-24,305500.0,4,2,1850,7199,2,7,2014,6,9
16471,2014-07-08,340000.0,3,2,2120,13090,1,8,2014,5,7
16472,2015-02-26,330000.0,5,2,2620,12763,1,7,2015,7,2
16473,2015-04-21,269000.0,4,2,2060,3608,2,7,2015,6,4
16474,2014-06-12,349950.0,3,1,1060,9525,1,7,2014,4,6
16475,2015-03-04,431000.0,3,1,1500,6240,1,7,2015,4,3
16476,2014-10-17,735000.0,4,1,2380,5700,2,7,2014,5,10
16477,2014-07-17,414000.0,5,3,3045,5030,2,8,2014,8,7
16478,2014-05-20,619500.0,3,2,1700,4105,2,8,2014,5,5
16479,2014-10-30,675000.0,3,1,1240,13869,1,7,2014,4,10
16480,2015-04-23,380500.0,3,1,1410,7854,1,7,2015,4,4
16481,2014-06-17,253000.0,3,1,880,6600,1,6,2014,4,6
16482,2014-05-28,157500.0,2,1,740,9003,1,5,2014,3,5
16483,2014-06-09,627000.0,4,2,2030,9300,1,8,2014,6,6
16484,2014-09-24,469500.0,4,2,2090,7241,1,7,2014,6,9
16485,2014-06-19,319950.0,2,1,920,8341,1,7,2014,3,6
16486,2015-02-18,249500.0,3,1,1180,7200,1,7,2015,4,2
16487,2015-02-23,485000.0,3,1,1260,3230,1,7,2015,4,2
16488,2014-10-24,1125000.0,5,3,3690,10260,1,9,2014,8,10
16489,2014-06-28,314500.0,3,1,1700,17355,1,7,2014,4,6
16490,2015-04-03,220000.0,2,1,770,8149,1,6,2015,3,4
16491,2014-11-24,444950.0,3,2,2020,7800,1,7,2014,5,11
16492,2014-08-25,598000.0,4,2,2030,9825,1,8,2014,6,8
16493,2014-06-16,699850.0,4,3,2690,6164,2,9,2014,7,6
16494,2014-05-08,595000.0,3,2,1750,3354,2,7,2014,5,5
16495,2014-12-18,735000.0,4,2,3270,45537,2,9,2014,6,12
16496,2014-05-09,542500.0,4,2,2330,14289,2,8,2014,6,5
16497,2015-05-12,450000.0,3,1,1720,6960,1,7,2015,4,5
16498,2014-07-28,298500.0,3,2,2420,8800,1,7,2014,5,7
16499,2014-06-09,403950.0,2,1,710,1136,2,7,2014,3,6
16500,2014-12-29,271000.0,2,1,710,4240,1,6,2014,3,12
16501,2014-09-11,335000.0,2,1,1510,3844,1,7,2014,3,9
16502,2014-12-16,305000.0,2,2,1610,1968,2,7,2014,4,12
16503,2015-03-17,630000.0,3,3,1880,2200,2,8,2015,6,3
16504,2014-06-03,253000.0,2,1,1220,5000,1,7,2014,3,6
16505,2014-09-19,395000.0,4,1,2060,7900,1,7,2014,5,9
16506,2014-10-17,265000.0,3,2,1340,10290,1,7,2014,5,10
16507,2014-07-21,225000.0,2,1,1030,9192,1,6,2014,3,7
16508,2014-09-17,338500.0,4,2,2717,4513,2,8,2014,6,9
16509,2014-05-12,300000.0,2,1,1360,8100,1,7,2014,3,5
16510,2014-08-20,255000.0,2,1,1260,7810,2,6,2014,3,8
16511,2014-06-20,337000.0,4,3,2240,8504,2,7,2014,7,6
16512,2015-04-16,324900.0,3,2,2080,9740,2,8,2015,5,4
16513,2014-07-07,821000.0,3,2,2760,8476,1,8,2014,5,7
16514,2014-12-12,500000.0,4,2,3000,213008,1,8,2014,6,12
16515,2015-03-02,885000.0,4,3,3310,6000,2,8,2015,7,3
16516,2014-06-10,360000.0,4,2,1630,10375,1,7,2014,6,6
16517,2014-05-27,304000.0,3,1,900,7500,1,7,2014,4,5
16518,2015-03-16,376000.0,2,1,880,2400,1,6,2015,3,3
16519,2014-11-04,425000.0,4,1,1620,7875,1,7,2014,5,11
16520,2014-05-22,1180500.0,3,1,1610,7200,1,8,2014,4,5
16521,2014-07-22,187000.0,3,2,1730,1803,2,7,2014,5,7
16522,2014-06-27,710000.0,2,1,1640,4080,1,7,2014,3,6
16523,2015-03-25,585000.0,3,1,1840,7350,1,8,2015,4,3
16524,2015-04-09,1400000.0,5,4,4700,22326,2,11,2015,9,4
16525,2015-02-25,1980000.0,4,3,4500,44384,1,12,2015,7,2
16526,2014-12-26,250000.0,3,1,1780,35233,1,8,2014,4,12
16527,2014-12-18,950000.0,4,2,3800,12200,2,10,2014,6,12
16528,2014-09-02,725000.0,3,2,2980,16996,2,10,2014,5,9
16529,2014-05-12,505000.0,4,2,2780,6369,1,8,2014,6,5
16530,2015-04-18,90000.0,1,1,560,4120,1,4,2015,2,4
16531,2015-04-09,400000.0,4,2,2060,3060,2,7,2015,6,4
16532,2015-02-17,407000.0,3,1,1140,7785,1,8,2015,4,2
16533,2014-12-19,651000.0,3,1,1890,4400,1,7,2014,4,12
16534,2015-02-05,485000.0,3,2,2090,7450,1,7,2015,5,2
16535,2015-01-13,460000.0,4,2,3460,13168,2,8,2015,6,1
16536,2015-03-09,369000.0,2,1,1320,6135,1,7,2015,3,3
16537,2014-06-20,355000.0,2,1,1240,27042,1,6,2014,3,6
16538,2014-09-16,155000.0,2,1,810,4755,1,7,2014,3,9
16539,2014-12-15,1000000.0,3,1,1880,5450,1,8,2014,4,12
16540,2015-02-11,419625.0,4,2,2680,11590,2,9,2015,6,2
16541,2015-02-18,435000.0,3,2,2040,6880,2,7,2015,5,2
16542,2015-05-11,379000.0,4,1,2180,7876,1,7,2015,5,5
16543,2015-02-24,293000.0,4,2,1870,5371,2,7,2015,6,2
16544,2014-08-06,592100.0,4,2,2310,7851,1,8,2014,6,8
16545,2014-11-10,362000.0,3,1,1120,9730,1,7,2014,4,11
16546,2014-12-03,227000.0,3,1,1340,10035,1,7,2014,4,12
16547,2014-08-19,335500.0,3,1,1260,8487,1,7,2014,4,8
16548,2014-08-18,213000.0,3,1,1200,55321,1,7,2014,4,8
16549,2015-03-26,338000.0,5,2,2400,4496,2,7,2015,7,3
16550,2014-10-22,163500.0,3,1,940,7200,1,7,2014,4,10
16551,2014-11-24,199988.0,2,1,860,5000,1,7,2014,3,11
16552,2014-07-25,1185000.0,3,2,2390,7875,1,10,2014,5,7
16553,2015-04-07,320000.0,4,2,3130,5200,2,7,2015,6,4
16554,2014-06-16,450000.0,6,2,3550,11780,1,8,2014,8,6
16555,2014-10-30,249900.0,2,2,1470,2541,2,6,2014,4,10
16556,2014-06-12,223000.0,2,1,910,9869,1,6,2014,3,6
16557,2015-02-10,631000.0,4,4,2630,59586,1,7,2015,8,2
16558,2015-05-05,350000.0,4,2,1780,10416,1,7,2015,6,5
16559,2014-07-14,279000.0,3,1,1430,39160,1,7,2014,4,7
16560,2015-04-09,310000.0,5,2,2730,7344,1,7,2015,7,4
16561,2014-08-12,185000.0,2,1,900,8000,1,6,2014,3,8
16562,2015-03-16,445000.0,3,2,1740,22089,1,8,2015,5,3
16563,2014-12-12,365000.0,4,2,2905,4874,2,9,2014,6,12
16564,2015-04-23,333500.0,3,1,2230,9120,1,7,2015,4,4
16565,2014-11-20,385000.0,3,2,1680,8450,1,8,2014,5,11
16566,2014-05-20,345000.0,3,1,1240,11200,1,7,2014,4,5
16567,2014-11-10,1260000.0,3,3,3230,8625,2,10,2014,6,11
16568,2014-05-23,440000.0,4,2,2560,10400,1,7,2014,6,5
16569,2014-09-25,444500.0,3,2,2600,4724,2,7,2014,5,9
16570,2014-11-13,340000.0,4,1,1200,11834,1,6,2014,5,11
16571,2015-03-12,680000.0,4,1,1660,6075,1,7,2015,5,3
16572,2014-09-09,420000.0,3,1,1140,8558,1,7,2014,4,9
16573,2014-12-29,438500.0,3,2,3050,10689,2,9,2014,5,12
16574,2014-09-18,109500.0,2,1,800,10625,1,6,2014,3,9
16575,2015-04-10,461000.0,4,2,1700,7495,1,7,2015,6,4
16576,2014-08-11,968000.0,4,1,2630,9645,1,9,2014,5,8
16577,2014-09-23,355000.0,3,1,1960,7705,1,7,2014,4,9
16578,2015-03-27,249000.0,3,1,1180,11579,1,7,2015,4,3
16579,2015-03-26,256500.0,5,2,1960,7350,1,7,2015,7,3
16580,2015-03-02,1810000.0,5,2,4250,20441,1,11,2015,7,3
16581,2014-12-23,269000.0,3,2,1950,8661,1,8,2014,5,12
16582,2014-11-12,1350000.0,4,3,3600,5217,2,9,2014,7,11
16583,2014-06-20,885000.0,3,2,2060,9552,1,9,2014,5,6
16584,2015-04-23,455000.0,3,2,1640,9825,1,7,2015,5,4
16585,2014-06-09,980000.0,4,2,2730,4800,1,8,2014,6,6
16586,2014-08-01,412500.0,3,1,1530,6300,1,6,2014,4,8
16587,2014-12-17,740000.0,4,3,3060,4777,2,9,2014,7,12
16588,2014-08-23,1298000.0,4,2,2860,5658,2,10,2014,6,8
16589,2015-03-12,326000.0,2,1,1030,798,3,8,2015,3,3
16590,2014-06-07,568500.0,4,2,2460,4200,2,8,2014,6,6
16591,2014-09-22,620000.0,4,2,2500,8282,2,9,2014,6,9
16592,2015-04-17,283000.0,3,1,1830,7600,2,7,2015,4,4
16593,2014-08-14,875000.0,6,3,2820,4536,2,8,2014,9,8
16594,2015-05-27,1310000.0,4,2,3750,5000,2,8,2015,6,5
16595,2014-10-23,289950.0,3,2,2070,6145,2,7,2014,5,10
16596,2014-11-14,252500.0,3,2,1780,7192,1,7,2014,5,11
16597,2014-10-29,376000.0,4,2,2200,6750,1,8,2014,6,10
16598,2014-05-22,635700.0,4,2,3240,13978,1,9,2014,6,5
16599,2014-10-28,710000.0,4,2,2880,12349,2,10,2014,6,10
16600,2015-03-01,440000.0,3,1,1570,5120,1,7,2015,4,3
16601,2014-06-30,439000.0,3,2,3180,7904,1,8,2014,5,6
16602,2014-06-16,455000.0,2,1,1310,12196,1,6,2014,3,6
16603,2014-05-19,225000.0,2,1,910,9612,1,7,2014,3,5
16604,2014-07-28,250000.0,3,1,1460,10914,1,7,2014,4,7
